"fish.id","tray","tray.position","sample.mass.mg","c.content.mg","c.content.perc","d13C","n.content.mg","n.content.perc","d15N","c.n","duplicate","X","dissection.date","student.name","species","site","collection.date","weight.g","tl.mm","sl.mm","fl.mm","liver","stomach.contents","note","ground","packaged","ran.on.ea","month","season","month.year","east_vs_west","in_vs_out","distance","shoal.spot"
"THH053","250410_BOEM_THH_2","C10",1.06,0.48,45.43,-18.75,0.15,14.32,10.68,3.17,"",NA,"1/27/25","Dannette","Thread Herring","WI1",24-11-08,"14.2","120","92","101","N","mush","","Y","Y","","November","Autumn","November-24","West","In","inshore","West.In"
"THH054","250410_BOEM_THH_2","C11",1.07,0.48,45.04,-21.92,0.15,14.22,16.12,3.17,"",NA,"1/27/25","EG","Thread Herring","WI1",24-11-08,"12.1","110","90","99","N","mush","","Y","Y","","November","Autumn","November-24","West","In","inshore","West.In"
"THH055","250410_BOEM_THH_2","C12",1.04,0.47,44.86,-19.51,0.15,14.29,11.39,3.14,"",NA,"1/27/25","Dannette","Thread Herring","WI1",24-11-08,"21.3","134","103","110","Y","mush","Small Liver","Y","Y","","November","Autumn","November-24","West","In","inshore","West.In"
"THH056","250410_BOEM_THH_2","D1",0.99,0.44,44.24,-20.21,0.14,13.79,10.53,3.21,"",NA,"1/27/25","EG","Thread Herring","WI1",24-11-08,"11.1","109","80","95","N","mush","","Y","Y","","November","Autumn","November-24","West","In","inshore","West.In"
"THH057","250410_BOEM_THH_2","D5",1.06,0.47,44.69,-21.02,0.15,14.27,15.67,3.13,"",NA,"1/27/25","Dannette","Thread Herring","WI1",24-11-08,"11.7","115","87","95","N","mush","","Y","Y","","November","Autumn","November-24","West","In","inshore","West.In"
"THH058","250410_BOEM_THH_2","D6",1.02,0.47,45.62,-21.24,0.15,14.41,15.55,3.17,"",NA,"1/28/25","Cole","Thread Herring","WI1",24-11-08,"11.5","112","88","98","N","mush","","Y","Y","","November","Autumn","November-24","West","In","inshore","West.In"
"THH059","250410_BOEM_THH_2","D7",0.95,0.44,45.92,-19.98,0.14,14.4,10.98,3.19,"",NA,"1/28/25","Cole","Thread Herring","WI1",24-11-08,"13.5","117","90","97","N","mush","","Y","Y","","November","Autumn","November-24","West","In","inshore","West.In"
"THH060","250410_BOEM_THH_2","D8",1.02,0.47,45.85,-20.01,0.15,14.54,11.88,3.15,"",NA,"1/28/25","Cole","Thread Herring","WI1",24-11-08,"15.9","121","95","104","N","mush","","Y","Y","","November","Autumn","November-24","West","In","inshore","West.In"
"THH061","250410_BOEM_THH_2","D9",1.01,0.45,44.64,-19.49,0.14,13.82,12.93,3.23,"Y",NA,"2/17/25","Dannette","Thread Herring","WO2",24-11-08,"7.5","92","74","81","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","midshore","West.Out"
"WEF001","250327_BOEM_3","B8",1.11,0.51,45.86,-18.86,0.16,14.67,8.19,3.13,"",NA,"2/17/25","Cole","Weakfish","WO2",24-05-23,"154.5","233","190","-","Y","fish mush","","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
"WEF002","250327_BOEM_3","B9",1.12,0.51,46.12,-18.39,0.17,14.81,8.88,3.11,"",NA,"2/17/25","Cole","Weakfish","WO2",24-05-23,"97.3","207","168","-","Y","fish mush","","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
"WEF003","250327_BOEM_3","C1",1.06,0.49,46.29,-18.87,0.16,14.9,8.4,3.11,"",NA,"2/17/25","Dannette","Weakfish","WO2",24-05-23,"125.8","233","195","-","Y","-","","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
"WEF004","250327_BOEM_3","C2",1.07,0.5,46.57,-18.85,0.15,14.3,10.42,3.26,"",NA,"2/17/25","EG","Weakfish","WO2",24-05-23,"77.2","204","170","-","Y","-","","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
"WEF005","250327_BOEM_3","C3",1.01,0.47,46.3,-18.76,0.15,14.85,8.92,3.12,"",NA,"2/17/25","Dannette","Weakfish","WO2",24-05-23,"114.3","232","189","-","Y","mush","","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
"WEF006","250327_BOEM_3","C4",1.1,0.51,46.33,-18.84,0.16,14.86,10.44,3.12,"",NA,"2/17/25","EG","Weakfish","WO2",24-05-23,"238.9","284","230","-","Y","-","","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
"WEF007","250327_BOEM_3","C5",1.08,0.5,46.54,-18.32,0.16,15.01,8.23,3.1,"",NA,"2/17/25","Dannette","Weakfish","WO2",24-05-23,"160.4","250","205","-","Y","-","","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
"WEF008","250327_BOEM_3","C6",1.1,0.51,46.21,-18.77,0.16,14.65,9,3.15,"",NA,"2/17/25","EG","Weakfish","WO2",24-05-23,"144.9","237","195","-","Y","-","","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
"WEF009","250327_BOEM_3","C9",1.09,0.5,46.05,-18.5,0.16,14.76,9.71,3.12,"",NA,"2/17/25","Dannette","Weakfish","WO2",24-05-23,"128.8","239","193","-","Y","fish spine?","","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
